date,symbol,adjust,open,high,low,close,pre_close,change,pct_change,volume,amount,source,updated_at
2016-03-03,300502,raw,25.76,30.92,25.76,30.92,,,,97.0,296.054,tushare,2026-04-26 00:35:31
2016-03-04,300502,raw,34.01,34.01,34.01,34.01,30.92,3.0899999999999963,9.99,39.15,133.1492,tushare,2026-04-26 00:35:31
2016-03-07,300502,raw,37.41,37.41,37.41,37.41,34.01,3.3999999999999986,10.0,18.0,67.338,tushare,2026-04-26 00:35:31
2016-03-08,300502,raw,41.15,41.15,41.15,41.15,37.41,3.740000000000002,10.0,133.0,547.295,tushare,2026-04-26 00:35:31
2016-03-09,300502,raw,45.27,45.27,45.27,45.27,41.15,4.1200000000000045,10.01,259.0,1172.493,tushare,2026-04-26 00:35:31
2016-03-10,300502,raw,49.8,49.8,49.8,49.8,45.27,4.529999999999994,10.01,181.65,904.617,tushare,2026-04-26 00:35:31
2016-03-11,300502,raw,54.78,54.78,54.78,54.78,49.8,4.980000000000004,10.0,346.35,1897.3053,tushare,2026-04-26 00:35:31
2016-03-14,300502,raw,60.26,60.26,60.26,60.26,54.78,5.479999999999997,10.0,679.82,4096.5953,tushare,2026-04-26 00:35:31
2016-03-15,300502,raw,66.29,66.29,66.29,66.29,60.26,6.030000000000008,10.01,1940.24,12861.851,tushare,2026-04-26 00:35:31
2016-03-16,300502,raw,72.92,72.92,72.92,72.92,66.29,6.6299999999999955,10.0,7144.99,52101.2671,tushare,2026-04-26 00:35:31
2016-03-17,300502,raw,73.0,80.21,70.1,80.21,72.92,7.289999999999992,10.0,136085.44,1026273.6949,tushare,2026-04-26 00:35:31
2016-03-18,300502,raw,77.0,81.88,76.33,79.85,80.21,-0.35999999999999943,-0.45,109742.2,863982.7605,tushare,2026-04-26 00:35:31
2016-03-21,300502,raw,80.8,85.0,79.23,80.5,79.85,0.6500000000000057,0.81,78689.09,638283.9686,tushare,2026-04-26 00:35:31
2016-03-22,300502,raw,80.11,87.77,79.8,83.0,80.5,2.5,3.11,86803.21,723377.2826,tushare,2026-04-26 00:35:31
2016-03-23,300502,raw,82.0,82.5,79.36,82.35,83.0,-0.6500000000000057,-0.78,60627.05,491890.9093,tushare,2026-04-26 00:35:31
2016-03-24,300502,raw,80.7,84.8,79.5,82.33,82.35,-0.01999999999999602,-0.02,60114.2,491307.4004,tushare,2026-04-26 00:35:31
2016-03-25,300502,raw,82.0,88.8,81.03,87.16,82.33,4.829999999999998,5.87,71985.64,615087.5538,tushare,2026-04-26 00:35:31
2016-03-28,300502,raw,88.0,89.68,81.58,82.72,87.16,-4.439999999999998,-5.09,64831.35,560086.0512,tushare,2026-04-26 00:35:31
2016-03-29,300502,raw,82.0,84.66,78.3,79.4,82.72,-3.319999999999993,-4.01,52014.7,422361.5049,tushare,2026-04-26 00:35:31
2016-03-30,300502,raw,80.5,82.78,79.01,82.5,79.4,3.0999999999999943,3.9,40407.56,326943.4111,tushare,2026-04-26 00:35:31
2016-03-31,300502,raw,83.2,86.47,82.6,86.47,82.5,3.969999999999999,4.81,49935.4,423567.5444,tushare,2026-04-26 00:35:31
2016-04-01,300502,raw,86.0,92.98,85.07,90.21,86.47,3.739999999999995,4.33,62146.31,556181.5009,tushare,2026-04-26 00:35:31
2016-04-05,300502,raw,88.6,92.66,86.9,92.12,90.21,1.9100000000000108,2.12,47869.36,430438.4127,tushare,2026-04-26 00:35:31
2016-04-06,300502,raw,91.0,95.49,89.85,92.13,92.12,0.009999999999990905,0.01,44035.11,406497.3015,tushare,2026-04-26 00:35:31
2016-04-07,300502,raw,91.1,91.9,87.21,87.74,92.13,-4.390000000000001,-4.77,39574.35,352272.4222,tushare,2026-04-26 00:35:31
2016-04-08,300502,raw,86.8,91.52,86.03,91.3,87.74,3.5600000000000023,4.06,34993.13,312720.9662,tushare,2026-04-26 00:35:31
2016-04-11,300502,raw,91.35,95.55,90.0,94.18,91.3,2.8800000000000097,3.15,42131.69,388228.2298,tushare,2026-04-26 00:35:31
2016-04-12,300502,raw,93.0,93.29,85.0,87.98,94.18,-6.200000000000003,-6.58,41392.52,371676.564,tushare,2026-04-26 00:35:31
2016-04-13,300502,raw,88.0,89.99,87.85,88.02,87.98,0.03999999999999204,0.05,28674.29,255044.6156,tushare,2026-04-26 00:35:31
2016-04-14,300502,raw,88.66,94.74,88.64,93.65,88.02,5.63000000000001,6.4,53531.07,493513.9246,tushare,2026-04-26 00:35:31
2016-04-15,300502,raw,92.5,92.88,89.38,90.24,93.65,-3.410000000000011,-3.64,40423.8,367232.5414,tushare,2026-04-26 00:35:31
2016-04-18,300502,raw,89.0,89.0,85.85,88.46,90.24,-1.7800000000000011,-1.97,22401.58,196490.4576,tushare,2026-04-26 00:35:31
2016-04-19,300502,raw,88.43,92.43,88.43,91.82,88.46,3.3599999999999994,3.8,31835.99,288322.4485,tushare,2026-04-26 00:35:31
2016-04-20,300502,raw,92.02,92.45,83.0,86.0,91.82,-5.819999999999993,-6.34,41722.86,364165.3077,tushare,2026-04-26 00:35:31
2016-04-21,300502,raw,84.3,86.69,82.1,82.1,86.0,-3.9000000000000057,-4.53,23983.07,202766.1327,tushare,2026-04-26 00:35:31
2016-04-22,300502,raw,81.3,83.12,80.32,82.49,82.1,0.39000000000000057,0.48,21899.25,178782.2129,tushare,2026-04-26 00:35:31
2016-04-25,300502,raw,82.0,82.49,78.68,81.75,82.49,-0.7399999999999949,-0.9,16326.23,131758.6485,tushare,2026-04-26 00:35:31
2016-04-26,300502,raw,80.93,83.9,80.93,83.63,81.75,1.8799999999999955,2.3,20728.16,170910.85,tushare,2026-04-26 00:35:31
2016-04-27,300502,raw,83.7,84.0,81.0,81.4,83.63,-2.2299999999999898,-2.67,19066.85,157945.5576,tushare,2026-04-26 00:35:31
2016-04-28,300502,raw,80.42,81.44,78.5,81.44,81.4,0.03999999999999204,0.05,19880.91,158750.9588,tushare,2026-04-26 00:35:31
2016-04-29,300502,raw,80.49,82.19,80.03,81.12,81.44,-0.3199999999999932,-0.39,12949.11,105349.4118,tushare,2026-04-26 00:35:31
2016-05-03,300502,raw,81.3,84.18,80.05,83.9,81.12,2.780000000000001,3.43,19087.79,158221.0421,tushare,2026-04-26 00:35:31
2016-05-04,300502,raw,83.2,85.1,83.0,84.5,83.9,0.5999999999999943,0.72,21556.63,181902.9536,tushare,2026-04-26 00:35:31
2016-05-05,300502,raw,84.49,85.84,83.0,85.27,84.5,0.769999999999996,0.91,17374.0,147448.0627,tushare,2026-04-26 00:35:31
2016-05-06,300502,raw,84.9,86.79,81.23,81.23,85.27,-4.039999999999992,-4.74,31416.57,263799.1258,tushare,2026-04-26 00:35:31
2016-05-09,300502,raw,79.09,79.8,77.55,77.9,81.23,-3.3299999999999983,-4.1,18289.03,143785.8417,tushare,2026-04-26 00:35:31
2016-05-10,300502,raw,77.72,78.5,76.56,76.86,77.9,-1.0400000000000063,-1.34,12629.18,97903.4838,tushare,2026-04-26 00:35:31
2016-05-11,300502,raw,77.5,77.88,73.88,74.1,76.86,-2.760000000000005,-3.59,15073.49,114281.7533,tushare,2026-04-26 00:35:31
2016-05-12,300502,raw,72.6,73.48,70.5,72.95,74.1,-1.1499999999999915,-1.55,13468.85,96673.921,tushare,2026-04-26 00:35:31
2016-05-13,300502,raw,72.13,73.9,71.71,72.31,72.95,-0.6400000000000006,-0.88,10052.93,73298.7296,tushare,2026-04-26 00:35:31
2016-05-16,300502,raw,71.01,73.99,71.01,73.96,72.31,1.6499999999999915,2.28,10181.15,74666.854,tushare,2026-04-26 00:35:31
2016-05-17,300502,raw,74.2,75.62,73.2,74.73,73.96,0.7700000000000102,1.04,13862.99,102915.6904,tushare,2026-04-26 00:35:31
2016-05-18,300502,raw,73.8,73.85,69.3,70.0,74.73,-4.730000000000004,-6.33,16010.3,113775.5659,tushare,2026-04-26 00:35:31
