date,symbol,adjust,open,high,low,close,pre_close,change,pct_change,volume,amount,source,updated_at
2015-01-05,600036,hfq,68.69,70.81,67.41,69.19,68.82,0.37000000000000455,0.54,5001871.28,8302084.428,tushare,2026-04-26 00:35:21
2015-01-06,600036,hfq,68.03,71.35,67.57,68.11,69.19,-1.0799999999999983,-1.56,4268772.34,7100974.463,tushare,2026-04-26 00:35:21
2015-01-07,600036,hfq,67.2,68.69,66.12,67.03,68.11,-1.0799999999999983,-1.59,2961696.04,4806397.453,tushare,2026-04-26 00:35:21
2015-01-08,600036,hfq,67.41,67.78,64.42,64.58,67.03,-2.450000000000003,-3.66,2929211.1,4621824.801,tushare,2026-04-26 00:35:21
2015-01-09,600036,hfq,64.54,68.69,63.71,65.17,64.58,0.5900000000000034,0.91,4613634.97,7356771.842,tushare,2026-04-26 00:35:21
2015-01-12,600036,hfq,65.12,65.95,63.05,64.71,65.17,-0.46000000000000796,-0.71,2870027.87,4465049.959,tushare,2026-04-26 00:35:21
2015-01-13,600036,hfq,64.38,65.46,63.67,64.0,64.71,-0.7099999999999937,-1.1,1702516.1,2646920.635,tushare,2026-04-26 00:35:21
2015-01-14,600036,hfq,64.58,65.95,64.29,65.17,64.0,1.1700000000000017,1.83,2271408.65,3573843.577,tushare,2026-04-26 00:35:21
2015-01-15,600036,hfq,65.17,67.16,64.71,67.11,65.17,1.9399999999999977,2.98,2646841.68,4216830.599,tushare,2026-04-26 00:35:21
2015-01-16,600036,hfq,67.49,68.44,66.66,67.36,67.11,0.25,0.37,3125507.22,5096707.054,tushare,2026-04-26 00:35:21
2015-01-19,600036,hfq,60.64,63.88,60.64,60.69,67.36,-6.670000000000002,-9.9,4990406.02,7432124.883,tushare,2026-04-26 00:35:21
2015-01-20,600036,hfq,61.18,62.14,59.48,60.73,60.69,0.03999999999999915,0.07,3044808.93,4468888.256,tushare,2026-04-26 00:35:21
2015-01-21,600036,hfq,61.39,64.17,60.52,63.46,60.73,2.730000000000004,4.5,3470440.52,5208895.152,tushare,2026-04-26 00:35:21
2015-01-22,600036,hfq,63.46,63.51,62.05,62.76,63.46,-0.7000000000000028,-1.1,2156662.87,3267085.618,tushare,2026-04-26 00:35:21
2015-01-23,600036,hfq,63.17,64.29,62.68,62.93,62.76,0.1700000000000017,0.27,2494226.6,3814173.081,tushare,2026-04-26 00:35:21
2015-01-26,600036,hfq,63.01,63.22,61.68,62.34,62.93,-0.5899999999999963,-0.94,1780964.42,2671404.494,tushare,2026-04-26 00:35:21
2015-01-27,600036,hfq,62.43,62.63,59.94,61.02,62.34,-1.3200000000000003,-2.12,2569419.22,3785792.881,tushare,2026-04-26 00:35:21
2015-01-28,600036,hfq,60.56,61.56,59.77,60.27,61.02,-0.75,-1.23,1741448.15,2541837.336,tushare,2026-04-26 00:35:21
2015-01-29,600036,hfq,59.36,59.86,58.69,59.61,60.27,-0.6600000000000037,-1.1,1775306.85,2541569.62,tushare,2026-04-26 00:35:21
2015-01-30,600036,hfq,59.86,60.64,58.9,59.48,59.61,-0.13000000000000256,-0.22,1818087.21,2625624.647,tushare,2026-04-26 00:35:21
2015-02-02,600036,hfq,57.99,59.32,57.49,58.45,59.48,-1.029999999999994,-1.73,1557868.28,2200454.412,tushare,2026-04-26 00:35:21
2015-02-03,600036,hfq,59.52,60.56,58.9,60.44,58.45,1.9899999999999949,3.4,1748843.21,2516020.347,tushare,2026-04-26 00:35:21
2015-02-04,600036,hfq,60.56,61.06,59.23,59.32,60.44,-1.1199999999999974,-1.85,1296214.66,1886445.069,tushare,2026-04-26 00:35:21
2015-02-05,600036,hfq,62.22,62.43,59.32,59.4,59.32,0.0799999999999983,0.13,3370617.02,4973382.058,tushare,2026-04-26 00:35:21
2015-02-06,600036,hfq,59.23,60.48,58.69,59.11,59.4,-0.28999999999999915,-0.49,1638355.9,2356073.404,tushare,2026-04-26 00:35:21
2015-02-09,600036,hfq,59.11,60.31,58.07,59.77,59.11,0.6600000000000037,1.12,1719246.98,2454553.655,tushare,2026-04-26 00:35:21
2015-02-10,600036,hfq,60.02,61.18,59.44,60.81,59.77,1.0399999999999991,1.74,1535259.79,2238448.213,tushare,2026-04-26 00:35:21
2015-02-11,600036,hfq,60.93,61.35,60.39,60.73,60.81,-0.0800000000000054,-0.13,935841.14,1372191.501,tushare,2026-04-26 00:35:21
